Manufacturing Country,SASB industry,Variable,Unit,direct,upstream tier 1,upstream tier 2,upstream rest,Total
CHN,Health Care,Fair Wages,EUR Impact per EUR Output,-0.8341014483211437,-0.5322649566878873,-0.3786293183181706,-0.517772211420634,-2.2627679347478358
CHN,Infrastructure,Fair Wages,EUR Impact per EUR Output,-0.37368275895235337,-0.29041444996731774,-0.23077169073840192,-0.4932885594962165,-1.3881574591542893
CHN,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,-0.9459654912165838,-0.6639804564112757,-0.33921711640409136,-0.566600956553224,-2.515764020585175
CHN,Resource Transformation,Fair Wages,EUR Impact per EUR Output,-0.34101064787455687,-0.32308137485243926,-0.2844342482687774,-0.6385599892013546,-1.587086260197128
CHN,Services,Fair Wages,EUR Impact per EUR Output,-1.7274379823854957,-0.46860465814318486,-0.26916894327675206,-0.40584735186295245,-2.8710589356683847
CHN,Technology & Communications,Fair Wages,EUR Impact per EUR Output,-0.28963501179927237,-0.30028103150570484,-0.21746730976651504,-0.5177510300052454,-1.3251343830767377
CHN,Transportation,Fair Wages,EUR Impact per EUR Output,-0.1928720571594375,-0.2866234332989505,-0.23711279074928102,-0.5292423017414858,-1.2458505829491548
DEU,Consumer Goods,Fair Wages,EUR Impact per EUR Output,0.017652541402094477,-0.01035241488269162,-0.01488040235797019,-0.03578820464454327,-0.04336848048311061
DEU,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,0.003106654935397048,-0.04141762437215984,-0.025427398764727466,-0.08612259095724534,-0.14986095915873562
DEU,Financials,Fair Wages,EUR Impact per EUR Output,0.010084678822298306,0.002164005740243166,-0.003742247497035457,-0.020950752288362306,-0.012444315222856295
DEU,Food & Beverage,Fair Wages,EUR Impact per EUR Output,0.009079052333919275,-0.34988122462971566,-0.14672249191959244,-0.14192139312586824,-0.629446057341257
DEU,Health Care,Fair Wages,EUR Impact per EUR Output,0.03080729074316241,-0.004588856957928646,-0.01705377908405539,-0.02943097560706996,-0.02026632090589158
DEU,Infrastructure,Fair Wages,EUR Impact per EUR Output,0.008331375392014019,-0.002011685479245155,-0.009056115327803229,-0.03426604424853092,-0.03700246966356529
DEU,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,0.007558304304017279,-0.03880457973221755,-0.028173672768577625,-0.07430111684634814,-0.13372106504312603
DEU,Resource Transformation,Fair Wages,EUR Impact per EUR Output,0.00905161821370319,-0.008252075693000549,-0.025229499184753625,-0.080458748992437,-0.10488870565648797
DEU,Services,Fair Wages,EUR Impact per EUR Output,0.022026659000815966,-0.001913065672474067,-0.012230247499988942,-0.02616541330224676,-0.018282067473893802
DEU,Technology & Communications,Fair Wages,EUR Impact per EUR Output,0.009114925231789268,-0.011098501412831458,-0.012356833753539092,-0.039161283787144174,-0.05350169372172547
DEU,Transportation,Fair Wages,EUR Impact per EUR Output,0.0073473054190184815,-0.005493732517259778,-0.01707079799563268,-0.060630339719273514,-0.07584756481314747
ESP,Consumer Goods,Fair Wages,EUR Impact per EUR Output,0.06620188186365689,-0.006822033030346002,-0.03218934072266247,-0.07304938966821471,-0.045858881557566296
ESP,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,0.0259592266766166,-1.1465758693436658,-0.2767268554660987,-0.26557811898287453,-1.6629216171160226
ESP,Financials,Fair Wages,EUR Impact per EUR Output,0.06187310902621871,0.020705155555440925,0.0012443742940892585,-0.02408534881961477,0.05973729005613412
ESP,Food & Beverage,Fair Wages,EUR Impact per EUR Output,0.0029760806290057124,-0.1233302250156332,-0.1060184086546405,-0.17789711989617626,-0.40426967293744426
ESP,Health Care,Fair Wages,EUR Impact per EUR Output,0.1164656394428772,0.009412188336340784,-0.025450510870141968,-0.06481338948115882,0.035613927427917184
ESP,Infrastructure,Fair Wages,EUR Impact per EUR Output,0.019269548228560564,-0.07013440757969944,-0.09537239203468797,-0.13393096678968966,-0.2801682181755165
ESP,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,0.04352521809189154,-0.02889202463192339,-0.06528916657907277,-0.16785382690384368,-0.21850980002294826
ESP,Resource Transformation,Fair Wages,EUR Impact per EUR Output,0.043113606638313796,-0.029816607563483328,-0.19008070354007803,-0.213214507022617,-0.38999821148786457
ESP,Services,Fair Wages,EUR Impact per EUR Output,0.091187412995145,0.008674614955256442,-0.02379704115709453,-0.05985187263338574,0.016213114159921164
ESP,Technology & Communications,Fair Wages,EUR Impact per EUR Output,0.06972674731955547,0.018989327220801197,-0.011588164476200152,-0.05976454463366122,0.01736336543049531
ESP,Transportation,Fair Wages,EUR Impact per EUR Output,0.046442466831330353,0.01566741488696758,-0.07230560036979411,-0.11967008695446421,-0.12986580560596037
FRA,Consumer Goods,Fair Wages,EUR Impact per EUR Output,0.0684890821259814,0.0026509322084142485,-0.021642678919332494,-0.06333908347910858,-0.013841748064045412
FRA,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,0.007739755240809166,-0.4032455410966471,-0.06839031142945198,-0.11818223953826283,-0.5820783368235527
FRA,Financials,Fair Wages,EUR Impact per EUR Output,0.03250333000553252,0.023101720021400138,0.006541243565798182,-0.023773333212162687,0.038372960380568144
FRA,Food & Beverage,Fair Wages,EUR Impact per EUR Output,0.029245976327492176,-0.19304085864430265,-0.11462625806871363,-0.15118991452775538,-0.4296110549132795
FRA,Health Care,Fair Wages,EUR Impact per EUR Output,0.12547870097239633,0.002896085268483102,-0.010983230581944583,-0.030390242995511275,0.08700131266342356
FRA,Infrastructure,Fair Wages,EUR Impact per EUR Output,0.030683399580276896,-0.006304455668541055,-0.017754158417175748,-0.05689269925436209,-0.05026791375980202
FRA,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,0.03190554091469726,-0.06665484274045129,-0.06190005778235705,-0.11875673369274296,-0.21540609330085406
FRA,Resource Transformation,Fair Wages,EUR Impact per EUR Output,0.03001667822720838,-0.0075971913880478106,-0.06445283484877877,-0.1303329592172563,-0.1723663072268745
FRA,Services,Fair Wages,EUR Impact per EUR Output,0.08501797042363962,0.005790436283697416,-0.016231363636804674,-0.0458331078933859,0.02874393517714648
FRA,Technology & Communications,Fair Wages,EUR Impact per EUR Output,0.03519378827552134,0.007299930515940196,-0.01324837793381437,-0.053509383309131665,-0.0242640424514845
FRA,Transportation,Fair Wages,EUR Impact per EUR Output,0.04115847561658003,0.005205777784457614,-0.05149593135691594,-0.11064489336975969,-0.11577657132563801
GBR,Consumer Goods,Fair Wages,EUR Impact per EUR Output,0.02223097996904633,0.0013181052052089184,-0.01012414240503527,-0.03481684263361237,-0.02139189986439239
GBR,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,0.008794122079163,-0.027281770114133623,-0.02311407365508482,-0.05171186229553988,-0.09331358398559532
GBR,Financials,Fair Wages,EUR Impact per EUR Output,0.02697376990730931,0.0062562844521115045,-0.002070729213065369,-0.021265109303740478,0.009894215842614962
GBR,Food & Beverage,Fair Wages,EUR Impact per EUR Output,0.019408101168611715,-0.052704131436200854,-0.058700450340192,-0.10328580283994586,-0.19528228344772705
GBR,Health Care,Fair Wages,EUR Impact per EUR Output,0.011987357223712648,-0.013497022294093788,-0.015503708366237075,-0.04470773694256753,-0.06172111037918574
GBR,Infrastructure,Fair Wages,EUR Impact per EUR Output,0.026317396667167075,0.008119846971648808,-0.0031469874931314545,-0.027470348398166356,0.0038199077475180748
GBR,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,0.028910110295012496,0.0019101550900300053,-0.01894256428975107,-0.06823566651537244,-0.05635796542008101
GBR,Resource Transformation,Fair Wages,EUR Impact per EUR Output,0.0363591974804693,0.003208812654261506,-0.021500242171546523,-0.07727062025219116,-0.05920285228900687
GBR,Services,Fair Wages,EUR Impact per EUR Output,0.034997348168551615,0.00407113163852115,-0.007267493389952931,-0.025956482942556154,0.005844503474563687
GBR,Technology & Communications,Fair Wages,EUR Impact per EUR Output,0.04739321613362088,0.0006800908391315565,-0.009630852993886574,-0.03987723380424055,-0.0014347798253746928
GBR,Transportation,Fair Wages,EUR Impact per EUR Output,0.024371490851726157,0.005204346553107542,-0.012952372882072079,-0.051375636834749945,-0.03475217231198833
Global,Consumer Goods,Fair Wages,EUR Impact per EUR Output,-0.6144851021644575,-0.2306495784390545,-0.11687054263841212,-0.15521253825209963,-1.1172177614940237
Global,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,-0.18029804999452145,-0.2600709620087361,-0.1298874147169642,-0.21589576892074125,-0.7861521956409631
Global,Financials,Fair Wages,EUR Impact per EUR Output,-0.07411781719160614,-0.0413646645957543,-0.026803993557215324,-0.044770810204223625,-0.18705728554879938
Global,Food & Beverage,Fair Wages,EUR Impact per EUR Output,-2.0133764235948237,-0.8349622607863495,-0.2896646676331794,-0.25773726573373945,-3.3957406177480918
Global,Health Care,Fair Wages,EUR Impact per EUR Output,-0.17191247050499667,-0.08792957717480619,-0.0718835723583835,-0.09834999316796622,-0.4300756132061526
Global,Infrastructure,Fair Wages,EUR Impact per EUR Output,-0.24037912686381477,-0.1671401833846579,-0.09259619207169922,-0.14654421004338875,-0.6466597123635606
Global,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,-1.3942436488641632,-0.39343757256618533,-0.18082852908127492,-0.24569496435420504,-2.214204714865829
Global,Resource Transformation,Fair Wages,EUR Impact per EUR Output,-0.1655284517425535,-0.18972205319695726,-0.1623267538395697,-0.30857961341092577,-0.8261568721900062
Global,Services,Fair Wages,EUR Impact per EUR Output,-0.3637869580086226,-0.13127262738516976,-0.08608033922029437,-0.09955831726006883,-0.6806982418741556
Global,Technology & Communications,Fair Wages,EUR Impact per EUR Output,-0.19884868926828222,-0.109228493314714,-0.07823862736810226,-0.17229977985931902,-0.5586155898104175
Global,Transportation,Fair Wages,EUR Impact per EUR Output,-0.1590539254366099,-0.12581784043945807,-0.10390689997828653,-0.1770867137990087,-0.5658653796533631
IDN,Consumer Goods,Fair Wages,EUR Impact per EUR Output,-6.843811687395236,-1.083713651191879,-0.3498859409177246,-0.2424259176370846,-8.519837197141925
IDN,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,-0.2991405933269866,-0.44045587178069046,-0.21783081031605703,-0.1751580912613305,-1.1325853666850647
IDN,Financials,Fair Wages,EUR Impact per EUR Output,-2.014574913324737,-0.6833657830793616,-0.2545458125184299,-0.16234980212478237,-3.1148363110473105
IDN,Food & Beverage,Fair Wages,EUR Impact per EUR Output,-4.535504493250935,-2.2165546429657423,-0.5760318043696687,-0.2751538378420382,-7.603244778428384
IDN,Health Care,Fair Wages,EUR Impact per EUR Output,-6.605401335195481,-1.9927009385103702,-0.7867376305563035,-0.4710906272812709,-9.855930531543427
IDN,Infrastructure,Fair Wages,EUR Impact per EUR Output,-0.8515170210103272,-1.5183814416585182,-0.48434023215566807,-0.37157439572477835,-3.225813090549291
IDN,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,-3.8149662887725233,-1.3162320111277754,-0.5032754458679227,-0.3693055886977491,-6.00377933446597
IDN,Resource Transformation,Fair Wages,EUR Impact per EUR Output,-1.5145189758410864,-1.3916836752463773,-0.4177229750867176,-0.36570125665482983,-3.689626882829011
IDN,Services,Fair Wages,EUR Impact per EUR Output,-6.90782269801454,-1.6604649316289024,-0.7180811618496622,-0.38896388185086744,-9.675332673343972
IDN,Technology & Communications,Fair Wages,EUR Impact per EUR Output,-0.7308926994847217,-0.9321387720389389,-0.3733402787653299,-0.3063945937065742,-2.3427663439955646
IDN,Transportation,Fair Wages,EUR Impact per EUR Output,-2.3113170242601604,-1.153001415993791,-0.4394926972366986,-0.32430500029305054,-4.228116137783701
IND,Consumer Goods,Fair Wages,EUR Impact per EUR Output,-7.133619586809992,-2.3712275720780043,-0.8327217585500357,-0.6005286389812088,-10.93809755641924
IND,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,-0.5544919075047936,-0.8853385731330075,-0.4179087618476513,-0.42728490833136507,-2.285024150816817
IND,Financials,Fair Wages,EUR Impact per EUR Output,-0.959479058285472,-0.44034798407422954,-0.3039494818951571,-0.24189236499261815,-1.9456688892474767
IND,Food & Beverage,Fair Wages,EUR Impact per EUR Output,-21.52666192139865,-6.316777956909031,-1.5077777309384996,-0.6226026644359643,-29.973820273682144
IND,Health Care,Fair Wages,EUR Impact per EUR Output,-3.779383422339027,-1.2079277208515249,-1.0281991686490464,-0.888853419692947,-6.904363731532546
IND,Infrastructure,Fair Wages,EUR Impact per EUR Output,-4.883404043007094,-1.996236204839635,-0.7772512507101567,-0.5967701271754066,-8.253661625732292
IND,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,-26.272955620991816,-1.8895397363004647,-0.5989963092617865,-0.4034903101688609,-29.164981976722927
IND,Resource Transformation,Fair Wages,EUR Impact per EUR Output,-0.9883604067869713,-1.5395943127833058,-1.0573904530242755,-1.0397215889428515,-4.625066761537404
IND,Services,Fair Wages,EUR Impact per EUR Output,-6.5619468803890015,-2.9513843136207547,-1.322671907594544,-0.6479328506143723,-11.48393595221867
IND,Technology & Communications,Fair Wages,EUR Impact per EUR Output,-3.4591109226343613,-0.7269066897236126,-0.3286887163469583,-0.325189473332915,-4.839895802037847
IND,Transportation,Fair Wages,EUR Impact per EUR Output,-2.5753943673646558,-1.5731487667266872,-0.9485351027160132,-0.8149311970051148,-5.91200943381247
ITA,Consumer Goods,Fair Wages,EUR Impact per EUR Output,0.030292917227356372,-0.01962396448667611,-0.028512302284201048,-0.06963528527929636,-0.08747863482281712
ITA,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,0.008123416780733429,-0.5523900913698564,-0.12799700079309986,-0.14561765426304996,-0.8178813296452727
ITA,Financials,Fair Wages,EUR Impact per EUR Output,0.028659483162111643,0.009571754431238614,-2.5996677381563743e-05,-0.01687259453857841,0.02133264637739029
ITA,Food & Beverage,Fair Wages,EUR Impact per EUR Output,0.006154563426400183,-0.13582849131798375,-0.11085933452975745,-0.13835174630496766,-0.3788850087263087
ITA,Health Care,Fair Wages,EUR Impact per EUR Output,0.05911398773690991,0.0056667150568561015,-0.008435199794007878,-0.03635849051736396,0.019987012482394182
ITA,Infrastructure,Fair Wages,EUR Impact per EUR Output,0.011822879433940973,-0.041136835225387365,-0.03498618616527365,-0.06008570351796719,-0.12438584547468724
ITA,Renewable Resources & Alternative Energy,Fair Wages,EUR Impact per EUR Output,0.018076411624001077,-0.027591270154284194,-0.048007120740725565,-0.11843906448783667,-0.17596104375884533
ITA,Resource Transformation,Fair Wages,EUR Impact per EUR Output,0.022039060050578037,-0.0028447713205408277,-0.04976066862711804,-0.11764128346743329,-0.14820766336451413
ITA,Services,Fair Wages,EUR Impact per EUR Output,0.038243386070370054,-0.0026905664646772734,-0.01883447847671266,-0.04650088900178231,-0.02978254787280219
ITA,Technology & Communications,Fair Wages,EUR Impact per EUR Output,0.034608511761771994,0.008369965148255191,-0.007409001226959473,-0.048290840311961694,-0.01272136462889398
ITA,Transportation,Fair Wages,EUR Impact per EUR Output,0.018255055586294956,0.0016360242719585937,-0.07330163607619435,-0.08257235706308338,-0.13598291328102416
JPN,Consumer Goods,Fair Wages,EUR Impact per EUR Output,0.030188726927787395,-0.017891125080718405,-0.030194342089523186,-0.06518252391597408,-0.08307926415842828
JPN,Extractives & Minerals Processing,Fair Wages,EUR Impact per EUR Output,0.01243132787000143,-0.23140366269274512,-0.11319424686814121,-0.16759811257859522,-0.4997646942694801
JPN,Financials,Fair Wages,EUR Impact per EUR Output,0.08722183439941707,-0.0004620255916155507,-0.010805069806735743,-0.04394564690643451,0.03200909209463127
JPN,Food & Beverage,Fair Wages,EUR Impact per EUR Output,-0.03834190411505706,-0.5503804495994711,-0.21631557046374286,-0.1761656129054616,-0.9812035370837326
JPN,Health Care,Fair Wages,EUR Impact per EUR Output,0.05000466118778503,-0.01053079871759472,-0.027782598657230793,-0.06419509870703484,-0.05250383489407533
